"","X","x_TRUE","Temperature","TempError","y_TRUE","D47error","D47","Material"
"242",242,13.4314431718151,13.4184565539209,-0.0129866178942179,0.725747127471686,-0.00932977690588636,0.716417350565799,1
"243",243,15.6112391367981,15.5866202278628,-0.0246189089353392,0.884902936741336,-0.000562499933450882,0.884340436807886,1
"244",244,7.82726697871167,7.69139335460442,-0.135873624107244,0.549224013279756,0.00895448592313711,0.558178499202893,1
"245",245,14.7946591394178,14.5995169228255,-0.195142216592342,0.824687524819445,0.0132158222614437,0.837903347080889,1
"246",246,8.93861681579702,9.00998567053538,0.0713688547383587,0.596544730103559,0.00447673949725975,0.601021469600818,1
"247",247,9.7676269156917,9.6041076546749,-0.163519261016807,0.61187648810031,0.00734552997642491,0.619222018076735,1
"248",248,8.54867499533339,8.42169180783564,-0.126983187497753,0.582862133397039,0.0100627366329216,0.59292487002996,1
"249",249,12.818900626338,12.9597880192988,0.140887392960837,0.738304449764944,-0.00580505046254023,0.732499399302404,1
"250",250,15.1734156198811,15.2357484065949,0.0623327867138006,0.848282680799179,-0.00612202928742501,0.842160651511754,1
"251",251,8.51507653774742,8.53873226189745,0.0236557241500321,0.589335567902925,-0.0108973241512369,0.578438243751688,1
"252",252,10.3728857214441,10.350669384737,-0.0222163367070701,0.613539728053237,0.0015383076721816,0.615078035725418,1
"253",253,11.5755204638272,11.7493923202567,0.173871856429435,0.708333391393386,0.00776547821323851,0.716098869606625,1
"254",254,11.8327835018524,11.9679664938351,0.135182991982691,0.717550150316953,0.00960042217321223,0.727150572490165,1
"255",255,13.963656917783,13.9912420944108,0.0275851766278198,0.749023786400376,-0.00560618653182998,0.743417599868546,1
"256",256,9.16697194662021,9.14852752766107,-0.0184444189591395,0.6104727452913,-0.00149801209904719,0.608974733192253,1
"257",257,9.39398862842282,9.41300652515905,0.0190178967362307,0.581882474548236,0.00330485738307372,0.58518733193131,1
"258",258,14.0194332524656,13.9893247700897,-0.0301084823759497,0.821283522917857,0.00768554525320065,0.828969068171058,1
"259",259,7.80290189613463,7.79868505614118,-0.00421683999345642,0.478999933148014,-0.0116022529634615,0.467397680184552,1
"260",260,10.5330178801328,10.4059585494455,-0.127059330687308,0.678566153271655,-0.0019819483721985,0.676584204899457,1
"261",261,12.7418835519579,12.8812524864744,0.139368934516494,0.750663305722241,0.0145070928055572,0.765170398527799,1
"262",262,9.45416572331089,9.37120293047164,-0.0829627928392447,0.570296272031479,-0.0013362102075692,0.568960061823909,1
"263",263,12.7191120827028,12.8145463486336,0.0954342659308162,0.690367411704238,0.00502586261215055,0.695393274316388,1
"264",264,10.9309319964819,10.9377538878095,0.00682189132759812,0.646349146694781,0.0066006950477026,0.652949841742484,1
"265",265,13.0601787065608,13.0227188728199,-0.0374598337408602,0.70726260860652,0.00670172403111699,0.713964332637637,1
"266",266,10.1818990612328,10.2078625907205,0.0259635294877055,0.680284979595076,-0.0085359745292808,0.671749005065795,1
"267",267,15.6696164461905,15.6780412932558,0.00842484706528513,0.874718696393496,-0.00824176699465621,0.86647692939884,1
"268",268,8.73093526151729,8.73710784441246,0.00617258289517167,0.570595724341143,-0.000897235702341767,0.569698488638801,1
"269",269,15.4917948806398,15.5841707775304,0.092375896890535,0.848984129170279,-0.00204545471891311,0.846938674451366,1
"270",270,9.15762963033606,9.0289614478379,-0.128668182498157,0.566622385239568,0.00201832840958,0.568640713649148,1
"271",271,10.1917472592311,10.1262553556719,-0.0654919035591644,0.65546303371135,-0.0089433167958182,0.646519716915532,1
"272",272,14.3545751119858,14.4075066964556,0.0529315844697544,0.835906671943888,0.00453734386547089,0.840444015809358,1
"273",273,14.7580134044786,14.7281876171042,-0.0298257873744115,0.786593420638812,-0.0029429854741104,0.783650435164701,1
"274",274,8.57458521117596,8.70261546976723,0.128030258591268,0.601971908771213,0.00897226727814878,0.610944176049362,1
"275",275,10.419421736205,10.5721468414848,0.152725105279839,0.668817957587926,0.00490344471607366,0.673721402303999,1
"276",276,10.3889272393405,10.3686755022501,-0.0202517370904279,0.61239366206055,-0.00785044295416383,0.604543219106386,1
"277",277,10.959357574955,11.1410549449728,0.181697370017795,0.649250054998488,-0.00038433930724171,0.648865715691246,1
"278",278,15.9280323712482,15.9651934679097,0.037161096661464,0.8616956584875,0.0176344726259782,0.879330131113478,1
"279",279,12.5567811848556,12.4834796132409,-0.0733015716146295,0.712183784350663,-0.00511103549544489,0.707072748855218,1
"280",280,13.9034720997428,13.8374695802488,-0.0660025194939463,0.792151392934804,0.00576410922740488,0.797915502162209,1
"281",281,10.5357760662131,10.6520005573323,0.116224491119179,0.661883486917864,0.000162330479248826,0.662045817397113,1
"282",282,9.37244982358535,9.42705326750421,0.0546034439188534,0.667554324547267,-0.00222774556917653,0.665326578978091,1
"283",283,11.9533389305842,11.883988642432,-0.0693502881522224,0.672271095632681,0.00955357157848894,0.68182466721117,1
"284",284,14.264561637123,14.3694485592791,0.104886922156046,0.816907856473912,-0.00272076305818836,0.814187093415723,1
"285",285,11.8705832742087,11.9328566267989,0.0622733525901823,0.648503884689754,-0.0153655380744921,0.633138346615262,1
"286",286,12.9121177220171,12.9041996311391,-0.00791809087801515,0.712728733819418,0.00439112580363652,0.717119859623055,1
"287",287,13.3069735180061,13.3007026533539,-0.00627086465216031,0.744985760564185,-0.0105692782579246,0.73441648230626,1
"288",288,11.2280269339082,11.2511960184996,0.0231690845913663,0.678771657701344,-0.00903001654460303,0.669741641156741,1
"289",289,15.7301091298433,15.7510065795849,0.0208974497416073,0.82730140491357,0.00833038836029678,0.835631793273866,1
"290",290,7.47142856271968,7.37019598417375,-0.101232578545931,0.529677712783959,-0.00107950997372255,0.528598202810236,1
"291",291,17.6784512516031,17.6888543406335,0.0104030890303985,0.940565704184638,-0.00999486045483212,0.930570843729806,1
"292",292,13.7467042608582,13.7761188688306,0.0294146079723428,0.754464781777012,0.0152659211434312,0.769730702920443,1
"293",293,14.2496715002762,14.1785088275598,-0.0711626727163783,0.781989435680442,-0.0167965568495416,0.7651928788309,1
"294",294,10.6447348794333,10.6519709797777,0.00723610034438411,0.671078485662081,-0.0216957725910216,0.649382713071059,1
"295",295,15.2148144313882,15.2230103527987,0.00819592141044143,0.849720516340214,-0.00671413266527305,0.843006383674941,1
"296",296,16.6423981541561,16.7361619970344,0.093763842878312,0.887827431243051,0.0104819759869261,0.898309407229977,1
"297",297,15.911274083427,16.1114974346453,0.200223351218268,0.822554207526615,0.000275120528706198,0.822829328055321,1
"298",298,8.53907831152512,8.53818149922603,-0.000896812299091338,0.568722728763758,-0.00192224618988336,0.566800482573874,1
"299",299,10.6795309930552,10.8729448207098,0.193413827654527,0.672719369248938,-0.00310386105917387,0.669615508189765,1
"300",300,5.80917247551991,5.79836762239068,-0.0108048531292294,0.474693958358362,0.00349656246489371,0.478190520823256,1
"301",301,16.7098887972798,16.82097737591,0.111088578630232,0.909037010739095,-0.0124018371218765,0.896635173617218,1
"302",302,10.7493021106524,10.7916398471857,0.0423377365333646,0.680097788577109,-0.00322751973311042,0.676870268843998,1
"303",303,6.44472990095698,6.37580348150062,-0.0689264194563562,0.499535863274785,0.00460606498676129,0.504141928261547,1
"304",304,11.3374800998234,11.3555423549868,0.0180622551634327,0.663203943604861,-0.00179668426356852,0.661407259341293,1
"305",305,11.4337755980107,11.4431711467638,0.0093955487530939,0.700771865262018,-0.0077385653749205,0.693033299887098,1
"306",306,9.77453398169029,9.74980381334839,-0.0247301683419032,0.639431085092236,-0.00540034910118443,0.634030735991051,1
"307",307,12.3504976856277,12.3809955349674,0.0304978493396599,0.742015223478699,-0.0144988097171601,0.727516413761539,1
"308",308,11.0203463990723,11.1462880536334,0.125941654561182,0.680439046219945,-0.00311573445678907,0.677323311763156,1
"309",309,10.4612836553109,10.4487693085171,-0.012514346793852,0.645510507110222,-0.00243266443633702,0.643077842673885,1
"310",310,13.6218118265031,13.6824366439384,0.0606248174352835,0.766929331591651,-0.00171509548208162,0.76521423610957,1
"311",311,12.1762152654485,12.0916982566988,-0.0845170087497506,0.689004043342008,-0.00773733870216469,0.681266704639844,1
"312",312,13.9692034094618,14.0361672273302,0.066963817868402,0.780152189372105,0.0011565618486266,0.781308751220731,1
"313",313,16.561053044922,16.536344454416,-0.0247085905059502,0.907041375931567,-0.00871889928802087,0.898322476643546,1
"314",314,7.50517575964982,7.45345987932216,-0.0517158803276562,0.543276105681119,-0.00152532147557717,0.541750784205542,1
"315",315,12.6087021680343,12.5974270900553,-0.0112750779790428,0.74793382712741,-0.0081515099320094,0.739782317195401,1
"316",316,10.5995610910621,10.5891253491427,-0.0104357419193622,0.692809583179371,0.00133974605296502,0.694149329232336,1
"317",317,10.5541768710714,10.6009828281311,0.046805957059749,0.6501078622339,0.0168000121896422,0.666907874423542,1
"318",318,13.3509242100255,13.4027934952368,0.0518692852113325,0.737891906843236,0.00680254824828642,0.744694455091523,1
"319",319,7.97483340722198,7.9213273014886,-0.053506105733383,0.544690327667001,0.0111987015477711,0.555889029214772,1
"320",320,12.2636100905667,12.3509843668296,0.0873742762628732,0.733055440308225,-0.00801686126190808,0.725038579046317,1
"321",321,7.39726304061127,7.37753290749645,-0.0197301331148172,0.540040231691377,0.00284815815510726,0.542888389846484,1
"322",322,11.4861427059208,11.5849442677531,0.0988015618322963,0.679299027500822,0.0014000893875012,0.680699116888323,1
"323",323,16.0248096274235,16.0421322227581,0.0173225953346017,0.906720268020261,-0.0048308784790176,0.901889389541243,1
"324",324,8.10411888411833,8.19968566998521,0.0955667858668829,0.583397918149694,0.0101442623364024,0.593542180486096,1
"325",325,10.0912542673222,10.0818048702715,-0.00944939705062857,0.667391931236454,0.00363465787823845,0.671026589114693,1
"326",326,13.9554513482561,13.916976442957,-0.0384749052990681,0.767360634447185,-0.00553446040294187,0.761826174044243,1
"327",327,15.79216251573,15.7601665011953,-0.0319960145346421,0.828585449414665,0.000942243706698567,0.829527693121364,1
"328",328,13.8319789456898,13.8766434019615,0.0446644562717311,0.801256351709353,0.0041144566083955,0.805370808317749,1
"329",329,13.8507805448242,13.8697780354836,0.0189974906594586,0.754340038781002,-0.00076984716024632,0.753570191620756,1
"330",330,11.8095085429603,11.6786759214135,-0.130832621546772,0.702791041026512,-0.00609642057649059,0.696694620450021,1
"331",331,3.79609073148322,3.79717427644707,0.00108354496385375,0.420279332854445,0.00224915136401363,0.422528484218459,1
"332",332,15.6219264950936,15.6056476542788,-0.016278840814783,0.832032715960394,0.00288076339549952,0.834913479355893,1
"333",333,13.2337575569799,13.2591868856534,0.0254293286734863,0.759890643309744,-0.00368399126682311,0.756206652042921,1
"334",334,5.38627785880119,5.37893032533684,-0.00734753346434496,0.443321027290981,-0.000262357330027909,0.443058669960953,1
"335",335,12.0322205995721,12.1177248519213,0.0855042523491704,0.696630185541762,0.0034723891265188,0.700102574668281,1
"336",336,9.39187631048804,9.43986504027517,0.0479887297871226,0.609444872392307,-0.00237148787648419,0.607073384515823,1
"337",337,10.18949238195,10.18907579628,-0.000416585669975694,0.666640029406996,0.0139456064582763,0.680585635865272,1
"338",338,11.4128360293596,11.3360260885282,-0.0768099408314036,0.692739401640278,-0.0052860682523929,0.687453333387886,1
"339",339,9.60014789279003,9.63364746853014,0.0334995757401159,0.587590258857103,0.0156052338371979,0.603195492694301,1
"340",340,10.0189660540131,10.0509660027308,0.0319999487177305,0.610476273123171,-0.00564949586861803,0.604826777254553,1
"341",341,10.1690876994919,10.1952962191684,0.0262085196765744,0.633221971146659,-0.00727432165849855,0.625947649488161,1
"342",342,6.95000340772684,6.84612413418782,-0.10387927353902,0.572959745425063,-0.0092681986605754,0.563691546764488,1
"343",343,13.2121409335924,13.1953459553762,-0.0167949782162488,0.772634499367826,-0.00598467165536183,0.766649827712464,1
"344",344,12.6698134236107,12.5839252636879,-0.0858881599227395,0.741315071677655,-0.00113490701600333,0.740180164661651,1
"345",345,8.87715760171921,8.78078087363762,-0.0963767280815953,0.588264129244678,0.0082825201979399,0.596546649442618,1
"346",346,5.08281531408383,5.2314204787006,0.148605164616777,0.480020699595938,0.00569060785653798,0.485711307452476,1
"347",347,12.8294422554786,12.8559065192022,0.0264642637236357,0.763491570750825,-0.00556506816654668,0.757926502584279,1
"348",348,9.58716964952754,9.63521365868485,0.048044009157309,0.606220221457471,-0.0203334751793516,0.58588674627812,1
"349",349,13.7677266699524,13.6554873277482,-0.112239342204229,0.765564969581365,0.00142646989196461,0.76699143947333,1
"350",350,8.70219666183852,8.69109808536038,-0.0110985764781424,0.547063524789055,0.0125988710242138,0.559662395813269,1
"351",351,12.6012733558095,12.6454216615734,0.0441483057639127,0.727762874015139,-0.0121959570935881,0.715566916921551,1
"352",352,9.72556490906664,9.75278821918438,0.0272233101177424,0.605550529323927,0.00326893448616282,0.60881946381009,1
"353",353,12.4618701379126,12.4799267799395,0.018056642026878,0.712618068698749,0.0068676898984498,0.719485758597199,1
"354",354,10.0307031492884,10.112380357573,0.0816772082846243,0.610188663112851,-0.0121272694406992,0.598061393672151,1
"355",355,13.5105249519846,13.5302562385305,0.0197312865458685,0.756678317586344,0.000296141033868239,0.756974458620212,1
"356",356,10.7923237660258,10.8053040083257,0.0129802422998913,0.623463497925401,0.0165491861742758,0.640012684099677,1
"357",357,11.7783430108793,11.7576824441702,-0.0206605667091212,0.709370713626971,-0.00396214941146575,0.705408564215505,1
"358",358,7.83611574862381,7.81144911151289,-0.0246666371109183,0.5200078817352,-0.00656741853152033,0.51344046320368,1
"359",359,10.1457119110103,10.0569513407119,-0.0887605702983521,0.60222303711827,-0.002249172744482,0.599973864373788,1
"360",360,11.4834500215186,11.567655580999,0.0842055594803613,0.64173405844828,0.00576492808336134,0.647498986531642,1
"361",361,11.2087972446397,11.1714024523233,-0.0373947923164146,0.665141692679732,-0.0054757027910889,0.659665989888643,1
"362",362,14.799647356342,14.8152422659928,0.0155949096507915,0.801282643375974,-0.00899989884974384,0.79228274452623,1
"363",363,12.9398131504482,12.8510949154674,-0.0887182349808162,0.722413033149459,-0.00514957321315227,0.717263459936306,1
"364",364,14.3491957335286,14.4190028442489,0.0698071107202394,0.80855617420714,0.0018348564189141,0.810391030626054,1
"365",365,18.9844939530577,19.0288540770594,0.0443601240016641,0.963520703053645,-0.000828752612235657,0.96269195044141,1
"366",366,11.2686788140234,11.2356511338197,-0.0330276802036183,0.670998403092755,-0.00618734748880308,0.664811055603952,1
"367",367,13.7029532122603,13.8039438041425,0.100990591882128,0.751338440597481,0.0101746839099354,0.761513124507417,1
"368",368,10.7002098619215,10.555572403523,-0.144637458398551,0.700381434749363,-0.00728614493341707,0.693095289815946,1
"369",369,12.4118925881884,12.4105542271305,-0.00133836105783359,0.695974798092285,0.0085746836318002,0.704549481724085,1
"370",370,12.8952195033668,12.7641957004341,-0.131023802932658,0.7332230464579,0.0071136261674489,0.740336672625349,1
"371",371,12.2568450055576,12.3068304422003,0.0499854366427286,0.681234866328983,0.00137732459107434,0.682612190920057,1
"372",372,14.5807945333669,14.5730036197022,-0.00779091366470672,0.821942837425348,-0.0126146977674815,0.809328139657867,1
"373",373,9.21666192815915,9.25299194253828,0.0363300143791278,0.644109123472274,-0.00419985697174105,0.639909266500533,1
"374",374,9.98972838080849,10.0492268312339,0.05949845042536,0.649535818861853,-0.00214008744936806,0.647395731412484,1
"375",375,15.7054813153662,15.7370866910417,0.0316053756754983,0.841758342943288,0.005729465190508,0.847487808133796,1
"376",376,11.6308080247544,11.7811039402403,0.15029591548589,0.716564484940637,0.00120458581212149,0.717769070752758,1
"377",377,14.9118254353855,15.0652319644827,0.153406529097266,0.801764495878037,-0.00922466968622473,0.792539826191812,1
"378",378,13.8089600532103,13.8818552778845,0.0728952246742145,0.784364716006714,-0.00620161598802656,0.778163100018687,1
"379",379,13.7303618675545,13.668143936535,-0.0622179310194728,0.775595210191379,0.00818755346787851,0.783782763659258,1
"380",380,15.1865325027128,15.2727044726207,0.086171969907913,0.827384413532487,0.00403827713766028,0.831422690670147,1
"381",381,14.7309350914348,14.8081036054862,0.0771685140514175,0.801746563217288,-0.00684580924168922,0.794900753975599,1
"382",382,9.66526353355024,9.65133847568157,-0.0139250578686678,0.576894129928508,-0.00535277627151997,0.571541353656988,1
"383",383,9.92637099855807,9.96071202346865,0.0343410249105787,0.580240059303151,-0.00374161813040881,0.576498441172742,1
"384",384,11.2060668381448,11.2312142445107,0.0251474063658863,0.675623042647398,0.0100283208772797,0.685651363524677,1
"385",385,12.3415051929901,12.3731307017102,0.0316255087200416,0.718417184094771,0.00895113276383072,0.727368316858601,1
"386",386,13.7058650861753,13.6890457270688,-0.0168193591064654,0.763178928356291,0.00517578169266609,0.768354710048957,1
"387",387,10.8286938141732,10.8172710690369,-0.0114227451363227,0.662933435239046,-0.00279658646283467,0.660136848776211,1
"388",388,11.3972454969861,11.29112314794,-0.106122349046066,0.655334184999429,0.00378525304453536,0.659119438043964,1
"389",389,13.1392000771689,13.0158465323704,-0.123353544798491,0.738516209343318,-0.00279734765546308,0.735718861687855,1
"390",390,13.6298237553286,13.5904665173115,-0.0393572380171875,0.715369428717131,-0.00214919498727592,0.713220233729855,1
"391",391,13.5706793286304,13.4536281191917,-0.117051209438653,0.792029380668987,0.00364845286703639,0.795677833536023,1
"392",392,12.6852106526758,12.6787076330973,-0.00650301957849002,0.709714546259013,0.00444913576888914,0.714163682027902,1
"393",393,12.9619674716298,13.0381511532878,0.0761836816579591,0.75468112970603,0.00607865530546008,0.76075978501149,1
"394",394,12.1945200020451,12.1629934493744,-0.0315265526707439,0.711534829915316,-0.0124021118841277,0.699132718031189,1
"395",395,14.1566442857547,14.2585867119594,0.101942426204749,0.814559070915866,-0.0102475637302144,0.804311507185651,1
"396",396,12.9767831974751,12.9938428018253,0.0170596043501897,0.816862255783732,0.00159740461128084,0.818459660395013,1
"397",397,12.4293582470956,12.4173165236418,-0.0120417234537777,0.727272275838648,-0.00308784458237408,0.724184431256274,1
"398",398,13.1995592784265,13.3259058838529,0.12634660542644,0.724846714861669,-0.00451259595608413,0.720334118905585,1
"399",399,14.4105469515396,14.4532178979181,0.0426709463785988,0.797831515178352,0.00315782043554127,0.800989335613893,1
"400",400,10.5025732784208,10.5927089346608,0.0901356562399939,0.645086590050038,0.00522425473219413,0.650310844782232,1
"401",401,8.71106817445077,8.69458524809013,-0.0164829263606387,0.606474573742877,-0.00479134841550668,0.60168322532737,1
"402",402,11.0288307546019,11.0638997272699,0.0350689726679808,0.702413142473465,0.00937210143620474,0.71178524390967,1
"403",403,14.9624062872744,14.8551546607822,-0.107251626492205,0.823472908693929,-0.00891800332956461,0.814554905364364,1
"404",404,12.1527927812064,12.0884408816348,-0.0643518995715641,0.70482377373412,-0.0122123469433421,0.692611426790778,1
"405",405,10.7403694301111,10.8066197707982,0.0662503406870541,0.67981574019172,-0.00323918219658732,0.676576557995133,1
"406",406,11.5497063943876,11.4722631749937,-0.0774432193939069,0.707043418081651,0.0020108523469655,0.709054270428616,1
"407",407,7.672213967908,7.67846381200358,0.0062498440955836,0.556911513703774,0.00790729815370235,0.564818811857477,1
"408",408,14.3763695369992,14.2337064474052,-0.142663089593958,0.77556025355257,0.0107478496725821,0.786308103225152,1
"409",409,9.23512556456155,9.15637946048825,-0.0787461040732974,0.598299101190068,-0.0094376764988565,0.588861424691212,1
"410",410,12.6356381723363,12.5619618000284,-0.0736763723078174,0.739706818339202,-0.00292694397056331,0.736779874368639,1
"411",411,17.8004546855842,17.7746236769287,-0.0258310086555031,0.914958353413075,-0.000713918750107686,0.914244434662968,1
"412",412,14.4823746576348,14.5159170900297,0.0335424323949036,0.807498948681475,-0.000778242150320935,0.806720706531154,1
"413",413,11.4629500249173,11.5181164447297,0.0551664198124152,0.675652588608857,0.00713057824874308,0.6827831668576,1
"414",414,13.4020732498992,13.3034477273652,-0.098625522533981,0.806646472036303,-0.00825553484669441,0.798390937189609,1
"415",415,13.1281327294678,13.1563319010152,0.0281991715473557,0.75784184235917,0.00815065788832048,0.76599250024749,1
"416",416,14.6327385871337,14.678970743724,0.0462321565903098,0.79714052303384,-0.00162749535221585,0.795513027681624,1
"417",417,8.97069039123958,9.01956975428271,0.0488793630431331,0.612273650574939,0.00628896287032584,0.618562613445265,1
"418",418,10.6988173466094,10.5837548614675,-0.115062485141872,0.683648953414907,-0.00360770271937795,0.680041250695529,1
"419",419,10.401780082713,10.4828030505059,0.0810229677928549,0.666137062602612,0.000225497063319508,0.666362559665931,1
"420",420,10.2263663987342,10.1076692970528,-0.118697101681417,0.628123106224506,-0.00354297068538519,0.624580135539121,1
"421",421,9.35400872381383,9.37827590323489,0.0242671794210634,0.627093640036231,0.00484378134705987,0.631937421383291,1
"422",422,11.5845135918575,11.5123553498349,-0.0721582420226123,0.676067823075806,0.0111948094415548,0.687262632517361,1
"423",423,13.9114653537313,14.0271807570383,0.115715403306998,0.758761122138323,0.00175054011913123,0.760511662257454,1
"424",424,12.7875649758994,12.7898701868664,0.00230521096701869,0.770876099973096,-0.00709900747660312,0.763777092496493,1
"425",425,14.0384842866481,13.9511024223338,-0.0873818643142954,0.803466274551466,-0.00378424610826799,0.799682028443198,1
"426",426,15.0219522960922,14.9302655004767,-0.0916867956154924,0.8126182034743,-0.00504545090405467,0.807572752570246,1
"427",427,14.9928765889212,14.9906879343234,-0.00218865459785832,0.820458514537199,0.000448226387860738,0.82090674092506,1
"428",428,15.8043371140515,15.9839543443353,0.179617230283721,0.85597310485232,-0.0088547388534638,0.847118365998856,1
"429",429,12.7592770568844,12.6462157271541,-0.113061329730302,0.763246719539455,-0.00315557931459947,0.760091140224855,1
"430",430,13.6029073556405,13.7416419404661,0.138734584825553,0.768648886907386,-0.00579546016403038,0.762853426743356,1
"431",431,10.4931724175094,10.5176236358574,0.024451218348029,0.61793417779131,-0.00782765210565636,0.610106525685653,1
"432",432,13.1866605808052,13.2345618772589,0.0479012964536664,0.719443620139063,0.00970683615243577,0.729150456291499,1
"433",433,8.62152880129096,8.56027910350281,-0.0612496977881484,0.603976426669884,0.014833602470003,0.618810029139887,1
"434",434,13.0198020625836,12.9526453282939,-0.0671567342897178,0.730699170309995,-0.0153955701197014,0.715303600190294,1
"435",435,15.6721716786143,15.5897853019348,-0.0823863766794747,0.844876806363555,-0.00220812247368615,0.842668683889869,1
"436",436,11.3166536450313,11.2937421888948,-0.0229114561364747,0.672968894732391,0.0020970384274655,0.675065933159857,1
"437",437,13.8889081268637,13.8805824071655,-0.00832571969818037,0.769477496687303,0.00298384363035988,0.772461340317663,1
"438",438,10.6504484475445,10.8827173747236,0.232268927179047,0.662734318835323,0.00296160024604601,0.665695919081369,1
"439",439,8.76166403720313,8.91124919650027,0.149585159297141,0.590676689773257,0.00607313883812049,0.596749828611377,1
"440",440,7.8013389775801,7.8000343809769,-0.00130459660320253,0.581994444297328,0.00159387986407347,0.583588324161401,1
"441",441,11.126412895093,11.3225926731826,0.196179778089549,0.651009892242969,-0.0100608308958529,0.640949061347116,1
"442",442,9.38880329008571,9.27638481834493,-0.112418471740777,0.590588017975194,0.00238347745076087,0.592971495425955,1
"443",443,12.0411351850814,12.0004617717272,-0.0406734133541619,0.706730424147417,0.00264425901919929,0.709374683166616,1
"444",444,13.7908352237899,13.7704298136174,-0.0204054101724274,0.753085882136104,-0.00426967221079286,0.748816209925311,1
"445",445,11.481941773009,11.5329489614937,0.0510071884846394,0.674075273473114,0.0070667183383801,0.681141991811495,1
"446",446,10.6999067381083,10.5877517526071,-0.11215498550124,0.650020471640968,-0.0117599241384923,0.638260547502475,1
"447",447,12.2193159770055,12.3066825667533,0.0873665897477779,0.69739516077922,-0.000845431900202025,0.696549728879018,1
"448",448,12.5497709423822,12.4432389838247,-0.10653195855752,0.722301256349264,0.00114570176413137,0.723446958113396,1
"449",449,14.4214190162696,14.4148894869439,-0.00652952932565547,0.79827804865081,0.0112251922030454,0.809503240853855,1
"450",450,17.163833728954,17.1485696656308,-0.0152640633232403,0.926105565662505,0.0173464967372577,0.943452062399763,1
"451",451,16.9141563267031,16.868042946901,-0.0461133798020432,0.889641795577878,-0.00535612805934603,0.884285667518532,1
"452",452,14.4722337399655,14.447753117253,-0.0244806227125117,0.833246256424243,-0.0053791452147892,0.827867111209454,1
"453",453,11.3984241919386,11.4295891521287,0.0311649601900847,0.675973606787414,-0.00900440478399687,0.666969202003417,1
"454",454,15.3495697702841,15.2365877207426,-0.112982049541508,0.869697547116112,-0.00423901200746198,0.86545853510865,1
"455",455,13.4810824056072,13.4675113333269,-0.0135710722803473,0.786335652128864,-0.00952091658584609,0.776814735543018,1
"456",456,14.7660351030894,14.8449663977334,0.0789312946439945,0.775805226401461,-0.00680281039598067,0.769002416005481,1
"457",457,13.4821025241537,13.4882456276472,0.00614310349349047,0.786634377611753,0.0121192556351618,0.798753633246915,1
"458",458,11.2527935676294,11.288004263444,0.0352106958146192,0.661040142751099,-0.0205755487519694,0.64046459399913,1
"459",459,11.9674486594311,12.0512042598381,0.0837556004070562,0.697548743674665,-0.0139798640848556,0.68356887958981,1
"460",460,16.4681346548674,16.5847844699726,0.116649815105211,0.894969597491619,-0.00156656888868991,0.893403028602929,1
"461",461,11.5905010562996,11.4464588613274,-0.144042194972187,0.714998400519483,-0.00340295875485437,0.711595441764629,1
"462",462,11.2648225387226,11.2587944266914,-0.00602811203113955,0.668205558836308,0.00176972075340028,0.669975279589708,1
"463",463,15.3103698881197,15.4740258322817,0.163655944161982,0.836687596898633,-0.000249957643843789,0.83643763925479,1
"464",464,10.8638365710652,10.6942671932708,-0.169569377794458,0.638349138927176,-0.00618757755364898,0.632161561373527,1
"465",465,13.9416054022926,13.9829416695413,0.0413362672486993,0.784231612789403,0.00433308259488559,0.788564695384288,1
"466",466,14.2081208988897,14.287475508835,0.0793546099453185,0.787995733318691,0.00554186053473275,0.793537593853424,1
"467",467,11.0136068090893,11.0223337331978,0.00872692410856332,0.676647838564523,0.00618576311461063,0.682833601679133,1
"468",468,11.9136812475799,12.0166762978279,0.102995050247931,0.723865078631156,-0.00679869975877461,0.717066378872381,1
"469",469,16.3022709274865,16.3449835154661,0.0427125879796517,0.884013829903775,-0.0118691241188586,0.872144705784916,1
"470",470,10.9457866576847,10.9243523035987,-0.0214343540860446,0.67688272317991,-0.00256372827021623,0.674318994909694,1
"471",471,12.7140570188833,12.6236826305788,-0.0903743883045651,0.75009364171214,-0.0142773908332671,0.735816250878873,1
"472",472,11.9741528978491,12.089291162348,0.115138264498948,0.665385888690604,-0.00793178170646897,0.657454106984135,1
"473",473,13.4532099153638,13.418617316345,-0.034592599018796,0.79016655666681,-0.00882353387344774,0.781343022793362,1
"474",474,12.9263601329364,12.964652049878,0.0382919169415632,0.777847034906176,-0.00673488361773059,0.771112151288446,1
"475",475,12.7889380191737,12.7827251100092,-0.00621290916447379,0.744413948648542,0.00909109045826037,0.753505039106803,1
"476",476,10.6037979312787,10.6387945298034,0.0349965985246723,0.679587105821504,0.00191073179608839,0.681497837617593,1
"477",477,14.1536596532983,14.1253267607462,-0.0283328925520866,0.797139981512517,-0.005513623246616,0.791626358265901,1
"478",478,12.3308533253008,12.3382153722068,0.00736204690595412,0.700087371209132,0.00158481147416862,0.701672182683301,1
"479",479,13.5333930076561,13.7316427509861,0.198249743329965,0.780141657858381,-0.0109964336722739,0.769145224186107,1
"480",480,13.3643262370256,13.375536537173,0.0112103001474336,0.763957137955224,-0.000233131546461967,0.763724006408762,1
"481",481,17.8088090569287,17.8706608136511,0.061851756722347,0.915869205064787,-0.0116886103115846,0.904180594753202,1
"482",482,11.6799708342758,11.5636871523272,-0.116283681948647,0.683796523422229,0.00891476166977223,0.692711285092001,1
"483",483,6.49614618787351,6.55901769096283,0.0628715030893213,0.53438211123228,0.0117559162540815,0.546138027486361,1
